ACCIDENTE	ANTIOQUIA[ACCIDENTE]	2
GRANIZADA	RISARALDA[GRANIZADA]	85
GRANIZADA	SANTANDER[GRANIZADA]	1980
GRANIZADA	VALLE DEL CAUCA[GRANIZADA]	2365
HELADA	BOYACA[HELADA]	11000
HELADA	CAUCA[HELADA]	6735
HURACAN	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[HURACAN]	3074
INC.ESTRUCTURAL	ANTIOQUIA[INC.ESTRUCTURAL]	506
INC.ESTRUCTURAL	BOYACA[INC.ESTRUCTURAL]	150
INC.ESTRUCTURAL	CALDAS[INC.ESTRUCTURAL]	300
INC.ESTRUCTURAL	CAQUETA[INC.ESTRUCTURAL]	116
INC.ESTRUCTURAL	CAUCA[INC.ESTRUCTURAL]	15
INC.ESTRUCTURAL	CESAR[INC.ESTRUCTURAL]	36
INC.ESTRUCTURAL	CHOCO[INC.ESTRUCTURAL]	1126
INC.ESTRUCTURAL	CORDOBA[INC.ESTRUCTURAL]	0
INC.ESTRUCTURAL	CUNDINAMARCA[INC.ESTRUCTURAL]	0
INC.ESTRUCTURAL	GUAVIARE[INC.ESTRUCTURAL]	256
INC.ESTRUCTURAL	HUILA[INC.ESTRUCTURAL]	95
INC.ESTRUCTURAL	NARINO[INC.ESTRUCTURAL]	24
INC.ESTRUCTURAL	QUINDIO[INC.ESTRUCTURAL]	0
INC.ESTRUCTURAL	SANTANDER[INC.ESTRUCTURAL]	25
INC.ESTRUCTURAL	TOLIMA[INC.ESTRUCTURAL]	154
INC.ESTRUCTURAL	VALLE DEL CAUCA[INC.ESTRUCTURAL]	366
INC.FORESTAL	ANTIOQUIA[INC.FORESTAL]	0
INC.FORESTAL	BOYACA[INC.FORESTAL]	272
INC.FORESTAL	CASANARE[INC.FORESTAL]	0
INC.FORESTAL	CUNDINAMARCA[INC.FORESTAL]	0
INC.FORESTAL	HUILA[INC.FORESTAL]	0
INC.FORESTAL	NORTE DE SANTANDER[INC.FORESTAL]	3
INC.FORESTAL	TOLIMA[INC.FORESTAL]	0
INCENDIO	BOLIVAR[INCENDIO]	0
INCENDIO	PUTUMAYO[INCENDIO]	0
INCENDIO ESTRUCTURAL	AMAZONAS[INCENDIO ESTRUCTURAL]	10
INCENDIO ESTRUCTURAL	ANTIOQUIA[INCENDIO ESTRUCTURAL]	9810
INCENDIO ESTRUCTURAL	ARAUCA[INCENDIO ESTRUCTURAL]	168
INCENDIO ESTRUCTURAL	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[INCENDIO ESTRUCTURAL]	29
INCENDIO ESTRUCTURAL	ATLANTICO[INCENDIO ESTRUCTURAL]	101
INCENDIO ESTRUCTURAL	BOGOTA, D.C.[INCENDIO ESTRUCTURAL]	486
INCENDIO ESTRUCTURAL	BOLIVAR[INCENDIO ESTRUCTURAL]	834
INCENDIO ESTRUCTURAL	BOYACA[INCENDIO ESTRUCTURAL]	49
INCENDIO ESTRUCTURAL	CALDAS[INCENDIO ESTRUCTURAL]	2719
INCENDIO ESTRUCTURAL	CAQUETA[INCENDIO ESTRUCTURAL]	361
INCENDIO ESTRUCTURAL	CASANARE[INCENDIO ESTRUCTURAL]	45
INCENDIO ESTRUCTURAL	CAUCA[INCENDIO ESTRUCTURAL]	3458
INCENDIO ESTRUCTURAL	CESAR[INCENDIO ESTRUCTURAL]	323
INCENDIO ESTRUCTURAL	CHOCO[INCENDIO ESTRUCTURAL]	3498
INCENDIO ESTRUCTURAL	CORDOBA[INCENDIO ESTRUCTURAL]	232
INCENDIO ESTRUCTURAL	CUNDINAMARCA[INCENDIO ESTRUCTURAL]	436
INCENDIO ESTRUCTURAL	GUAINIA[INCENDIO ESTRUCTURAL]	16
INCENDIO ESTRUCTURAL	GUAVIARE[INCENDIO ESTRUCTURAL]	150
INCENDIO ESTRUCTURAL	HUILA[INCENDIO ESTRUCTURAL]	559
INCENDIO ESTRUCTURAL	LA GUAJIRA[INCENDIO ESTRUCTURAL]	114
INCENDIO ESTRUCTURAL	MAGDALENA[INCENDIO ESTRUCTURAL]	630
INCENDIO ESTRUCTURAL	META[INCENDIO ESTRUCTURAL]	238
INCENDIO ESTRUCTURAL	NARINO[INCENDIO ESTRUCTURAL]	3828
INCENDIO ESTRUCTURAL	NORTE DE SANTANDER[INCENDIO ESTRUCTURAL]	772
INCENDIO ESTRUCTURAL	PUTUMAYO[INCENDIO ESTRUCTURAL]	641
INCENDIO ESTRUCTURAL	QUINDIO[INCENDIO ESTRUCTURAL]	917
INCENDIO ESTRUCTURAL	RISARALDA[INCENDIO ESTRUCTURAL]	2354
INCENDIO ESTRUCTURAL	SAN ANDRES[INCENDIO ESTRUCTURAL]	10
INCENDIO ESTRUCTURAL	SANTANDER[INCENDIO ESTRUCTURAL]	3021
INCENDIO ESTRUCTURAL	SUCRE[INCENDIO ESTRUCTURAL]	1018
INCENDIO ESTRUCTURAL	TOLIMA[INCENDIO ESTRUCTURAL]	653
INCENDIO ESTRUCTURAL	VALLE DEL CAUCA[INCENDIO ESTRUCTURAL]	4933
INCENDIO ESTRUCTURAL	VAUPES[INCENDIO ESTRUCTURAL]	40
INCENDIO ESTRUCTURAL 	SANTANDER[INCENDIO ESTRUCTURAL ]	0
INCENDIO FORESTAL	ANTIOQUIA[INCENDIO FORESTAL]	3
INCENDIO FORESTAL	ARAUCA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	ATLANTICO[INCENDIO FORESTAL]	20
INCENDIO FORESTAL	BOGOTA, D.C.[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	BOLIVAR[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	BOYACA[INCENDIO FORESTAL]	140
INCENDIO FORESTAL	CALDAS[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	CAQUETA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	CASANARE[INCENDIO FORESTAL]	240
INCENDIO FORESTAL	CAUCA[INCENDIO FORESTAL]	3519
INCENDIO FORESTAL	CESAR[INCENDIO FORESTAL]	579
INCENDIO FORESTAL	CHOCO[INCENDIO FORESTAL]	370
INCENDIO FORESTAL	CORDOBA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	CUNDINAMARCA[INCENDIO FORESTAL]	113
INCENDIO FORESTAL	GUAINIA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	GUAVIARE[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	HUILA[INCENDIO FORESTAL]	4030
INCENDIO FORESTAL	LA GUAJIRA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	MAGDALENA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	META[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	NACION[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	NARINO[INCENDIO FORESTAL]	24254
INCENDIO FORESTAL	NORTE DE SANTANDER[INCENDIO FORESTAL]	838
INCENDIO FORESTAL	PUTUMAYO[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	QUINDIO[INCENDIO FORESTAL]	120
INCENDIO FORESTAL	RISARALDA/CALDAS[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	RISARALDA[INCENDIO FORESTAL]	5
INCENDIO FORESTAL	SAN ANDRES[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	SANTANDER[INCENDIO FORESTAL]	21
INCENDIO FORESTAL	SUCRE[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	TOLIMA[INCENDIO FORESTAL]	895
INCENDIO FORESTAL	VALLE DEL CAUCA[INCENDIO FORESTAL]	5
INCENDIO FORESTAL	VICHADA[INCENDIO FORESTAL]	0
INTOXICACION	BOLIVAR[INTOXICACION]	17
INUNDACION	AMAZONAS[INUNDACION]	90586
INUNDACION	ANTIOQUIA-BOLIVAR-SUCRE[INUNDACION]	0
INUNDACION	ANTIOQUIA[INUNDACION]	646522
INUNDACION	ARAUCA[INUNDACION]	112800
INUNDACION	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[INUNDACION]	1615
INUNDACION	ATLANTICO[INUNDACION]	476350
INUNDACION	BOGOTA, D.C.[INUNDACION]	88794
INUNDACION	BOLIVAR[INUNDACION]	2090251
INUNDACION	BOYACA[INUNDACION]	255171
INUNDACION	CALDAS[INUNDACION]	79032
INUNDACION	CAQUETA[INUNDACION]	84023
INUNDACION	CASANARE[INUNDACION]	133228
INUNDACION	CAUCA[INUNDACION]	431274
INUNDACION	CESAR[INUNDACION]	860114
INUNDACION	CHOCO[INUNDACION]	1514928
INUNDACION	CORDOBA[INUNDACION]	966820
INUNDACION	CUNDINAMARCA[INUNDACION]	158942
INUNDACION	GUAINIA[INUNDACION]	34456
INUNDACION	GUAVIARE[INUNDACION]	38317
INUNDACION	HUILA[INUNDACION]	134584
INUNDACION	LA GUAJIRA[INUNDACION]	379851
INUNDACION	MAGDALENA[INUNDACION]	1370350
INUNDACION	META[INUNDACION]	121694
INUNDACION	NACION[INUNDACION]	0
INUNDACION	NARINO[INUNDACION]	367767
INUNDACION	NORTE DE SANTANDER[INUNDACION]	206336
INUNDACION	PUTUMAYO[INUNDACION]	302577
INUNDACION	QUINDIO[INUNDACION]	19835
INUNDACION	RISARALDA[INUNDACION]	159679
INUNDACION	SAN ANDRES[INUNDACION]	400
INUNDACION	SANTANDER[INUNDACION]	492418
INUNDACION	SUCRE[INUNDACION]	833611
INUNDACION	TOLIMA[INUNDACION]	235432
INUNDACION	VALLE DEL CAUCA[INUNDACION]	402408
INUNDACION	VAUPES[INUNDACION]	804
INUNDACION	VICHADA[INUNDACION]	21492
MAR DE LEVA	ATLANTICO[MAR DE LEVA]	1500
MAR DE LEVA	CORDOBA[MAR DE LEVA]	105
MAR DELEVA	CHOCO[MAR DELEVA]	106
MAR DELEVA	NARINO[MAR DELEVA]	130
MAREJADA	ATLANTICO[MAREJADA]	25
MAREJADA	CHOCO[MAREJADA]	155
MAREJADA	CORDOBA[MAREJADA]	50
MAREJADA	NARINO[MAREJADA]	1015
MAREJADA	SAN ANDRES[MAREJADA]	40
MAREJADAS	ANTIOQUIA[MAREJADAS]	50
MAREJADAS	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[MAREJADAS]	250
MAREJADAS	BOLIVAR[MAREJADAS]	0
MAREJADAS	CHOCO[MAREJADAS]	1140
MAREJADAS	CORDOBA[MAREJADAS]	8111
MAREJADAS	NARINO[MAREJADAS]	314
MAREJADAS	VALLE DEL CAUCA[MAREJADAS]	180
NAUFRAGIO	CHOCO[NAUFRAGIO]	0
NAUFRAGIO	NARINO[NAUFRAGIO]	0
OTROS	ANTIOQUIA[OTROS]	4
OTROS	CAUCA[OTROS]	0
OTROS	CUNDINAMARCA[OTROS]	0
OTROS	LA GUAJIRA[OTROS]	0
OTROS	QUINDIO[OTROS]	0
OTROS	SAN ANDRES[OTROS]	0
OTROS	SANTANDER[OTROS]	2
OTROS	TOLIMA[OTROS]	7
OTROS	VALLE DEL CAUCA[OTROS]	50
OTROS	VAUPES[OTROS]	20
PLAGA	BOYACA[PLAGA]	6000
PLAGA	CHOCO[PLAGA]	0
REMOCION EN MASA	BOGOTA, D.C.[REMOCION EN MASA]	369
REPRESAMIENTO	CUNDINAMARCA[REPRESAMIENTO]	39
SEQUIA	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[SEQUIA]	900
SEQUIA	ATLANTICO[SEQUIA]	0
SEQUIA	BOLIVAR[SEQUIA]	336
SEQUIA	BOYACA[SEQUIA]	252522
SEQUIA	CAQUETA[SEQUIA]	22976
SEQUIA	CAUCA[SEQUIA]	41083
SEQUIA	CESAR[SEQUIA]	670
SEQUIA	CHOCO[SEQUIA]	151011
SEQUIA	CORDOBA[SEQUIA]	10125
SEQUIA	CUNDINAMARCA[SEQUIA]	0
SEQUIA	HUILA[SEQUIA]	0
SEQUIA	LA GUAJIRA[SEQUIA]	14175
SEQUIA	MAGDALENA[SEQUIA]	0
SEQUIA	NARINO[SEQUIA]	63503
SEQUIA	NORTE DE SANTANDER[SEQUIA]	0
SEQUIA	RISARALDA[SEQUIA]	0
SEQUIA	SANTANDER[SEQUIA]	3731
SEQUIA	SUCRE[SEQUIA]	38445
SEQUIA	TOLIMA[SEQUIA]	1885
SEQUIA	VALLE DEL CAUCA[SEQUIA]	1000
SEQUIA/INCENDIOS FORESTALES	CAUCA[SEQUIA/INCENDIOS FORESTALES]	2565
SISMO	ANTIOQUIA[SISMO]	97
SISMO	BOGOTA, D.C.[SISMO]	0
SISMO	BOYACA[SISMO]	175
SISMO	CALDAS[SISMO]	10
SISMO	CAUCA[SISMO]	30494
SISMO	CESAR[SISMO]	0
SISMO	CHOCO[SISMO]	6125
SISMO	CUNDINAMARCA[SISMO]	15124
SISMO	HUILA[SISMO]	10
SISMO	LA GUAJIRA[SISMO]	0
SISMO	META[SISMO]	995
SISMO	NARINO[SISMO]	20549
SISMO	NORTE DE SANTANDER[SISMO]	35
SISMO	QUINDIO[SISMO]	5
SISMO	RISARALDA[SISMO]	200
SISMO	SANTANDER[SISMO]	525
SISMO	TOLIMA[SISMO]	131
SISMO	VALLE DEL CAUCA[SISMO]	9827
TORMENTA ELECTRICA	ANTIOQUIA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	ARAUCA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	ATLANTICO[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	BOGOTA, D.C.[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	BOLIVAR[TORMENTA ELECTRICA]	290
TORMENTA ELECTRICA	BOYACA[TORMENTA ELECTRICA]	5
TORMENTA ELECTRICA	CAQUETA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	CASANARE[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	CAUCA[TORMENTA ELECTRICA]	2
TORMENTA ELECTRICA	CESAR[TORMENTA ELECTRICA]	51
TORMENTA ELECTRICA	CORDOBA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	GUAINIA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	GUAVIARE[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	HUILA[TORMENTA ELECTRICA]	10
TORMENTA ELECTRICA	LA GUAJIRA[TORMENTA ELECTRICA]	75
TORMENTA ELECTRICA	MAGDALENA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	META[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	NARINO[TORMENTA ELECTRICA]	118
TORMENTA ELECTRICA	NORTE DE SANTANDER[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	QUINDIO[TORMENTA ELECTRICA]	12
TORMENTA ELECTRICA	RISARALDA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	SANTANDER[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	SUCRE[TORMENTA ELECTRICA]	695
TORMENTA ELECTRICA	TOLIMA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	VALLE DEL CAUCA[TORMENTA ELECTRICA]	0
TORMENTA ELECTRICA	VICHADA[TORMENTA ELECTRICA]	16
TORNADO	ATLANTICO[TORNADO]	13445
VARIOS	AMAZONAS[VARIOS]	0
VARIOS	ANTIOQUIA[VARIOS]	0
VARIOS	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[VARIOS]	0
VARIOS	ATLANTICO[VARIOS]	364
VARIOS	BOGOTA, D.C.[VARIOS]	0
VARIOS	BOYACA[VARIOS]	30
VARIOS	CALDAS[VARIOS]	0
VARIOS	CAQUETA[VARIOS]	0
VARIOS	CASANARE[VARIOS]	742
VARIOS	CAUCA[VARIOS]	895
VARIOS	CESAR[VARIOS]	8100
VARIOS	CHOCO[VARIOS]	0
VARIOS	CUNDINAMARCA[VARIOS]	0
VARIOS	GUAVIARE[VARIOS]	0
VARIOS	HUILA[VARIOS]	0
VARIOS	LA GUAJIRA[VARIOS]	1400
VARIOS	MAGDALENA[VARIOS]	0
VARIOS	META/CAQUETA[VARIOS]	0
VARIOS	NACION[VARIOS]	0
VARIOS	NARINO[VARIOS]	0
VARIOS	NORTE DE SANTANDER[VARIOS]	0
VARIOS	PUTUMAYO[VARIOS]	0
VARIOS	QUINDIO[VARIOS]	0
VARIOS	RISARALDA[VARIOS]	0
VARIOS	SANTANDER[VARIOS]	195
VARIOS	SUCRE[VARIOS]	0
VARIOS	TOLIMA[VARIOS]	25
VARIOS	VALLE DEL CAUCA[VARIOS]	0
VENDAVAL	AMAZONAS[VENDAVAL]	56
VENDAVAL	ANTIOQUIA[VENDAVAL]	82993
VENDAVAL	ARAUCA[VENDAVAL]	3215
VENDAVAL	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[VENDAVAL]	325
VENDAVAL	ATLANTICO[VENDAVAL]	83009
VENDAVAL	BOGOTA, D.C.[VENDAVAL]	2100
VENDAVAL	BOLIVAR[VENDAVAL]	55840
VENDAVAL	BOYACA[VENDAVAL]	20334
VENDAVAL	CALDAS[VENDAVAL]	23860
VENDAVAL	CAQUETA[VENDAVAL]	29024
VENDAVAL	CASANARE[VENDAVAL]	1212
VENDAVAL	CAUCA[VENDAVAL]	160902
VENDAVAL	CESAR[VENDAVAL]	57797
VENDAVAL	CHOCO[VENDAVAL]	173259
VENDAVAL	CORDOBA[VENDAVAL]	92192
VENDAVAL	CUNDINAMARCA[VENDAVAL]	73140
VENDAVAL	GUAINIA[VENDAVAL]	109
VENDAVAL	GUAVIARE[VENDAVAL]	3613
VENDAVAL	HUILA[VENDAVAL]	12946
VENDAVAL	LA GUAJIRA[VENDAVAL]	38178
VENDAVAL	MAGDALENA[VENDAVAL]	34626
VENDAVAL	META[VENDAVAL]	7557
VENDAVAL	NACION[VENDAVAL]	0
VENDAVAL	NARINO[VENDAVAL]	15759
VENDAVAL	NORTE DE SANTANDER[VENDAVAL]	7252
VENDAVAL	PUTUMAYO[VENDAVAL]	36963
VENDAVAL	QUINDIO[VENDAVAL]	50009
VENDAVAL	RISARALDA[VENDAVAL]	50266
VENDAVAL	SAN ANDRES[VENDAVAL]	70
VENDAVAL	SANTANDER[VENDAVAL]	37388
VENDAVAL	SUCRE[VENDAVAL]	76216
VENDAVAL	TOLIMA[VENDAVAL]	49001
VENDAVAL	VALLE DEL CAUCA[VENDAVAL]	87679
VENDAVAL	VAUPES[VENDAVAL]	375
VENDAVAL	VICHADA[VENDAVAL]	6360
VENDAVAL 	CAUCA[VENDAVAL ]	0
VENDAVAL 	NARINO[VENDAVAL ]	35
VENDAVAL-INCENDIO ESTRUCTURAL	RISARALDA[VENDAVAL-INCENDIO ESTRUCTURAL]	0
